time,week,boxID,season,subject_id,building_id,gender,age_group,thermal_sensation,thermal_preference,thermal_acceptability,clo,met,air_con,blind_curtain,window,door,heater,fan_portable,ta,vel,rh,tg,t_out_min,t_out_max,rain_out,sunshine_out,rh_out_9am,t_out_mean,rh_out_mean,running_mean_t_out,utci_am,utci_pm,tr,top,vel_r,pmv,adaptive_tmp_cmf,adaptive_acceptability_80,set,city,country,climate,cooling_type,building_type,pmv_7point,discrepancy,thermal_sensation_3point,pmv_3point,age,personal_mean_discrepancy,personal_discrepancy_variance,personal_discrepancy_std,personal_mean_clo,day_hour,year
22/6/2022 9:01,9,10,winter,14,11,male,25 - 34,0,0,1,1,1.7,1,0,1,1,0,1,24.41,0.01,46.9,23.85,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,23.71,23.88,0.22,1.07,24,TRUE,29.1,brisbane,australia,humid subtropical,air conditioned,office,1,1.07,0,1,30,-0.03,0.31,0.56,0.95,9,2021
22/6/2022 9:01,9,9,winter,142,11,female,25 - 34,-2,1,1,0.6,1.1,1,0,1,1,0,0,22.35,0.34,56.84,21.23,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,18.79,21.1,0.37,-1.73,24,TRUE,19.3,brisbane,australia,humid subtropical,air conditioned,office,-2,0.27,-1,-1,30,0.83,1.25,1.12,0.68,9,2021
22/6/2022 9:04,9,7,winter,20,11,female,55 - 64,1,0,1,0.7,1.7,1,1,1,1,0,0,20.3,0.01,56.69,20.4,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,20.43,20.4,0.22,0.15,24,FALSE,23.3,brisbane,australia,humid subtropical,air conditioned,office,0,-0.85,1,0,60,-0.18,0.51,0.72,0.65,9,2021
22/6/2022 9:07,9,8,winter,13,11,female,35 - 44,-3,1,1,0.8,1.1,1,0,1,1,0,0,21.57,0.2,57.66,21.17,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,20.54,21.14,0.23,-0.87,24,TRUE,22.2,brisbane,australia,humid subtropical,air conditioned,office,-1,2.13,-1,-1,40,0.75,0.89,0.94,0.79,9,2021
22/6/2022 9:14,9,1,winter,15,11,female,55 - 64,-1,1,1,0.7,1.1,1,0,1,1,0,0,21.71,0,50.48,22.38,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,22.38,22.38,0.03,-0.61,24,TRUE,22.8,brisbane,australia,humid subtropical,air conditioned,office,-1,0.39,-1,-1,60,0.60,1.02,1.01,0.71,9,2021
22/6/2022 9:20,9,4,winter,10,11,female,45 - 54,-1,1,1,0.6,1.1,1,0,1,1,0,0,23.56,0,48.98,23.65,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,23.65,23.65,0.03,-0.34,24,TRUE,23.5,brisbane,australia,humid subtropical,air conditioned,office,0,0.66,-1,0,50,0.22,1.27,1.12,0.59,9,2021
22/6/2022 9:24,9,11,winter,11,10,male,35 - 44,0,0,1,1.1,1.1,1,0,1,1,0,0,18.66,0,60.02,19.13,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,19.13,19.13,0.03,-0.61,24,FALSE,22.8,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.61,0,-1,40,0.19,0.29,0.54,0.73,9,2021
22/6/2022 10:25,9,12,winter,12,12,female,35 - 44,-3,1,1,1.3,1.1,1,0,1,1,0,0,24.79,0.09,47.91,25.56,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,26.27,25.55,0.12,1.02,24,TRUE,29.9,brisbane,australia,humid subtropical,air conditioned,office,1,4.02,-1,1,40,1.36,5.15,2.27,1.00,10,2021
22/6/2022 10:29,9,12,winter,12,12,female,35 - 44,2,0,1,1.1,1.1,1,0,1,1,0,0,24.87,0.1,47.89,25.69,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,26.5,25.68,0.13,0.87,24,TRUE,28.9,brisbane,australia,humid subtropical,air conditioned,office,1,-1.13,1,1,40,1.36,5.15,2.27,1.00,10,2021
22/6/2022 11:03,9,7,winter,20,11,female,55 - 64,-1,0,1,0.7,1.1,1,1,1,1,0,0,21.71,0.04,55.33,22.12,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,22.36,22.11,0.07,-0.58,24,TRUE,22.8,brisbane,australia,humid subtropical,air conditioned,office,-1,0.42,-1,-1,60,-0.18,0.51,0.72,0.65,11,2021
22/6/2022 11:08,9,9,winter,142,11,female,25 - 34,-3,1,1,0.5,1.1,1,0,1,1,0,0,22.94,0.32,57.7,22.44,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,21.41,22.39,0.35,-1.6,24,TRUE,20.1,brisbane,australia,humid subtropical,air conditioned,office,-2,1.40,-1,-1,30,0.83,1.25,1.12,0.68,11,2021
22/6/2022 11:27,9,8,winter,13,11,female,35 - 44,-1,1,1,0.7,1.4,1,0,1,1,0,0,22.41,0.23,58.33,22.38,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,22.33,22.38,0.35,-0.1,24,TRUE,24.2,brisbane,australia,humid subtropical,air conditioned,office,0,0.90,-1,0,40,0.75,0.89,0.94,0.79,11,2021
22/6/2022 11:36,9,4,winter,10,11,female,45 - 54,1,0,0,0.6,1.1,1,0,1,1,0,0,24.35,0,49.06,24.73,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,24.73,24.73,0.03,-0.05,24,TRUE,24.5,brisbane,australia,humid subtropical,air conditioned,office,0,-1.05,1,0,50,0.22,1.27,1.12,0.59,11,2021
22/6/2022 12:51,9,11,winter,11,10,male,35 - 44,0,-1,1,0.7,1.1,1,0,1,1,0,0,23.55,0.09,52.45,24.16,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,24.73,24.16,0.12,0.02,24,TRUE,24.9,brisbane,australia,humid subtropical,air conditioned,office,0,0.02,0,0,40,0.19,0.29,0.54,0.73,12,2021
22/6/2022 13:25,9,8,winter,13,11,female,35 - 44,0,0,1,0.7,1.1,1,0,1,1,0,0,23.08,0.24,55.45,22.95,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,22.73,22.94,0.27,-0.66,24,TRUE,23,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.66,0,-1,40,0.75,0.89,0.94,0.79,13,2021
22/6/2022 13:27,9,7,winter,20,11,female,55 - 64,0,0,1,0.7,1.1,1,1,1,1,0,0,21.71,0.11,54.62,21.87,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,22.04,21.87,0.14,-0.67,24,TRUE,22.6,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.67,0,-1,60,-0.18,0.51,0.72,0.65,13,2021
22/6/2022 13:28,9,10,winter,14,11,male,25 - 34,1,0,1,1,1.7,1,0,1,1,0,1,24.23,0.01,47.39,24.1,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,24.07,24.11,0.22,1.08,24,TRUE,29.1,brisbane,australia,humid subtropical,air conditioned,office,1,0.08,1,1,30,-0.03,0.31,0.56,0.95,13,2021
22/6/2022 13:58,9,9,winter,142,11,female,25 - 34,-3,1,1,0.5,1.1,1,0,1,1,0,0,23.47,0.4,55.27,23.01,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,21.93,22.96,0.43,-1.55,24,TRUE,20.2,brisbane,australia,humid subtropical,air conditioned,office,-2,1.45,-1,-1,30,0.83,1.25,1.12,0.68,13,2021
22/6/2022 15:25,9,7,winter,20,11,female,55 - 64,0,0,1,0.7,1.1,1,1,1,1,0,0,21.63,0.02,53.93,22.06,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,22.23,22.04,0.05,-0.62,24,TRUE,22.7,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.62,0,-1,60,-0.18,0.51,0.72,0.65,15,2021
22/6/2022 15:37,9,11,winter,11,10,male,35 - 44,0,0,1,0.7,1.1,1,0,1,1,0,0,23.7,0.04,50.98,24.36,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,24.74,24.34,0.07,0.04,24,TRUE,25,brisbane,australia,humid subtropical,air conditioned,office,0,0.04,0,0,40,0.19,0.29,0.54,0.73,15,2021
22/6/2022 15:48,9,1,winter,15,11,female,55 - 64,0,0,1,0.8,1.1,1,0,1,1,0,0,24.55,0.03,46.32,25.05,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,25.29,25.03,0.06,0.37,24,TRUE,26.2,brisbane,australia,humid subtropical,air conditioned,office,0,0.37,0,0,60,0.60,1.02,1.01,0.71,15,2021
22/6/2022 17:34,9,7,winter,20,11,female,55 - 64,0,0,1,0.7,1.7,1,1,1,1,0,0,21.78,0,52.94,22.12,9.9,23.8,0.2,9.7,76,20.37,57.5,20.1,4.4,15.8,22.12,22.12,0.21,0.44,24,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,0.44,0,0,60,-0.18,0.51,0.72,0.65,17,2021
23/6/2022 8:56,9,9,winter,142,11,female,25 - 34,-3,1,1,0.7,1.1,1,0,1,1,0,0,21.94,0.3,57.17,21.23,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,19.8,21.16,0.33,-1.31,24.1,TRUE,20.6,brisbane,australia,humid subtropical,air conditioned,office,-1,1.69,-1,-1,30,0.83,1.25,1.12,0.68,8,2021
23/6/2022 9:02,9,10,winter,14,11,male,25 - 34,1,-1,1,1,1.7,1,1,1,1,0,1,23.61,0,48.25,23.53,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,23.53,23.53,0.21,0.99,24.1,TRUE,28.7,brisbane,australia,humid subtropical,air conditioned,office,1,-0.01,1,1,30,-0.03,0.31,0.56,0.95,9,2021
23/6/2022 9:25,9,8,winter,13,11,female,35 - 44,1,0,1,1.1,1.1,1,0,1,1,0,0,21.59,0.24,58.22,21.55,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,21.48,21.55,0.27,-0.24,24.1,TRUE,24.7,brisbane,australia,humid subtropical,air conditioned,office,0,-1.24,1,0,40,0.75,0.89,0.94,0.79,9,2021
23/6/2022 9:26,9,1,winter,15,11,female,55 - 64,1,0,1,0.7,1.7,1,0,1,1,0,0,22.37,0.09,50.85,22.38,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,22.39,22.38,0.3,0.51,24.1,TRUE,25,brisbane,australia,humid subtropical,air conditioned,office,1,-0.49,1,1,60,0.60,1.02,1.01,0.71,9,2021
23/6/2022 9:30,9,11,winter,11,10,male,35 - 44,0,0,1,0.7,1.1,1,0,1,1,0,0,21.8,0.08,57.31,22.83,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,23.74,22.82,0.11,-0.37,24.1,TRUE,23.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.37,0,0,40,0.19,0.29,0.54,0.73,9,2021
23/6/2022 9:54,9,7,winter,20,11,female,55 - 64,0,0,1,0.9,1.7,1,1,1,1,0,0,20.44,0,56.7,20.6,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,20.6,20.6,0.21,0.44,24.1,FALSE,25.5,brisbane,australia,humid subtropical,air conditioned,office,0,0.44,0,0,60,-0.18,0.51,0.72,0.65,9,2021
23/6/2022 10:29,9,2,winter,9,11,female,45 - 54,1,-1,1,1.1,1.1,1,0,1,1,0,0,22.99,0.05,50.47,23.59,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,23.99,23.58,0.08,0.42,24.1,TRUE,27,brisbane,australia,humid subtropical,air conditioned,office,0,-0.58,1,0,50,-0.51,0.85,0.92,0.77,10,2021
23/6/2022 11:24,9,7,winter,20,11,female,55 - 64,1,0,1,0.7,1.1,1,1,1,1,0,0,21.94,0.06,55.03,22.12,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,22.26,22.12,0.09,-0.55,24.1,TRUE,22.9,brisbane,australia,humid subtropical,air conditioned,office,-1,-1.55,1,-1,60,-0.18,0.51,0.72,0.65,11,2021
23/6/2022 12:03,9,12,winter,12,12,female,35 - 44,0,0,1,1.1,1.1,1,0,1,1,0,0,22.22,0,53.3,23.08,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,23.08,23.08,0.03,0.24,24.1,TRUE,26.3,brisbane,australia,humid subtropical,air conditioned,office,0,0.24,0,0,40,1.36,5.15,2.27,1.00,12,2021
23/6/2022 12:32,9,8,winter,13,11,female,35 - 44,-1,1,1,1.1,1.1,1,0,1,1,0,0,22.88,0.28,59,22.76,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,22.53,22.75,0.31,0.03,24.1,TRUE,25.6,brisbane,australia,humid subtropical,air conditioned,office,0,1.03,-1,0,40,0.75,0.89,0.94,0.79,12,2021
23/6/2022 12:42,9,9,winter,142,11,female,25 - 34,-1,0,1,0.7,1.1,1,0,1,1,0,0,23.38,0.36,58.2,22.95,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,22,22.9,0.39,-0.82,24.1,TRUE,22.1,brisbane,australia,humid subtropical,air conditioned,office,-1,0.18,-1,-1,30,0.83,1.25,1.12,0.68,12,2021
23/6/2022 12:48,9,2,winter,9,11,female,45 - 54,0,0,1,1.1,1.1,1,0,1,1,0,0,24.29,0.21,51.73,24.28,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,24.26,24.28,0.24,0.43,24.1,TRUE,27.3,brisbane,australia,humid subtropical,air conditioned,office,0,0.43,0,0,50,-0.51,0.85,0.92,0.77,12,2021
23/6/2022 13:17,9,7,winter,20,11,female,55 - 64,0,0,1,0.7,1.7,1,1,1,1,0,0,21.59,0,57.23,21.87,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,21.87,21.87,0.21,0.41,24.1,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,0.41,0,0,60,-0.18,0.51,0.72,0.65,13,2021
23/6/2022 13:26,9,11,winter,11,10,male,35 - 44,0,-1,1,0.7,1.4,1,0,1,1,0,0,23.55,0.08,55.99,24.1,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,24.58,24.09,0.2,0.52,24.1,TRUE,25.7,brisbane,australia,humid subtropical,air conditioned,office,1,0.52,0,1,40,0.19,0.29,0.54,0.73,13,2021
23/6/2022 14:20,9,6,winter,141,11,female,25 - 34,0,0,1,0.9,1.1,1,0,1,1,0,0,22.57,0.14,53.21,23.46,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,24.56,23.48,0.17,0.04,24.1,TRUE,25.8,brisbane,australia,humid subtropical,air conditioned,office,0,0.04,0,0,30,0.22,0.44,0.66,0.87,14,2021
23/6/2022 14:21,9,10,winter,14,11,male,25 - 34,1,-1,1,1,1.1,1,0,1,1,0,0,23.72,0.01,50.43,23.91,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,23.96,23.9,0.04,0.39,24.1,TRUE,26.7,brisbane,australia,humid subtropical,air conditioned,office,0,-0.61,1,0,30,-0.03,0.31,0.56,0.95,14,2021
23/6/2022 14:22,9,1,winter,15,11,female,55 - 64,0,1,1,0.9,1.1,1,0,1,1,0,0,24.11,0.09,49.36,24.36,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,24.59,24.36,0.12,0.36,24.1,TRUE,26.4,brisbane,australia,humid subtropical,air conditioned,office,0,0.36,0,0,60,0.60,1.02,1.01,0.71,14,2021
23/6/2022 14:30,9,7,winter,20,11,female,55 - 64,1,0,1,0.7,1.7,1,1,1,1,0,0,21.84,0.01,55.48,22.19,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,22.28,22.17,0.22,0.47,24.1,TRUE,24.8,brisbane,australia,humid subtropical,air conditioned,office,0,-0.53,1,0,60,-0.18,0.51,0.72,0.65,14,2021
23/6/2022 16:39,9,1,winter,15,11,female,55 - 64,1,0,1,0.9,1.1,1,0,1,1,0,0,24.58,0,48.93,25.24,10.6,23.3,0,9.7,75,20.3,56.5,20.2,5.9,21.6,25.24,25.24,0.03,0.53,24.1,TRUE,27,brisbane,australia,humid subtropical,air conditioned,office,1,-0.47,1,1,60,0.60,1.02,1.01,0.71,16,2021
24/6/2022 9:00,9,9,winter,142,11,female,25 - 34,-1,0,1,0.8,1.1,1,0,1,1,0,0,22.54,0.19,56.46,22.12,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,21.49,22.1,0.22,-0.58,24.1,TRUE,23.3,brisbane,australia,humid subtropical,air conditioned,office,-1,0.42,-1,-1,30,0.83,1.25,1.12,0.68,9,2021
24/6/2022 9:02,9,6,winter,141,11,female,25 - 34,0,0,1,0.8,1.7,0,0,1,1,0,0,21.23,0,54.34,22.26,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,22.26,22.26,0.21,0.51,24.1,TRUE,25.4,brisbane,australia,humid subtropical,air conditioned,office,1,0.51,0,1,30,0.22,0.44,0.66,0.87,9,2021
24/6/2022 9:05,9,11,winter,11,10,male,35 - 44,0,0,1,0.9,1.7,1,0,1,1,0,0,20.46,0.13,59.58,21.93,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,23.68,21.96,0.34,0.6,24.1,TRUE,26.6,brisbane,australia,humid subtropical,air conditioned,office,1,0.60,0,1,40,0.19,0.29,0.54,0.73,9,2021
24/6/2022 9:21,9,4,winter,10,11,female,45 - 54,0,0,1,0.6,1.7,1,0,1,1,0,0,23.52,0,49.89,23.97,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,23.97,23.97,0.21,0.65,24.1,TRUE,25.1,brisbane,australia,humid subtropical,air conditioned,office,1,0.65,0,1,50,0.22,1.27,1.12,0.59,9,2021
24/6/2022 9:51,9,8,winter,13,11,female,35 - 44,-3,1,1,0.8,1.1,1,0,1,1,0,0,22.3,0.01,56.23,22.26,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,22.25,22.26,0.04,-0.28,24.1,TRUE,23.8,brisbane,australia,humid subtropical,air conditioned,office,0,2.72,-1,0,40,0.75,0.89,0.94,0.79,9,2021
24/6/2022 10:09,9,2,winter,9,11,female,45 - 54,1,-1,1,1.1,1.1,1,0,1,1,0,0,23.49,0.21,51.41,23.34,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,23.1,23.33,0.24,0.2,24.1,TRUE,26.4,brisbane,australia,humid subtropical,air conditioned,office,0,-0.80,1,0,50,-0.51,0.85,0.92,0.77,10,2021
24/6/2022 10:18,9,6,winter,141,11,female,25 - 34,-1,1,1,0.6,1.7,0,0,1,1,0,0,22.08,0.01,52.67,22.95,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,23.17,22.91,0.22,0.42,24.1,TRUE,24.1,brisbane,australia,humid subtropical,air conditioned,office,0,1.42,-1,0,30,0.22,0.44,0.66,0.87,10,2021
24/6/2022 10:39,9,8,winter,13,11,female,35 - 44,-2,0,1,0.9,1.1,1,0,1,1,0,0,21.78,0,56.53,22.63,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,22.63,22.63,0.03,-0.14,24.1,TRUE,24.5,brisbane,australia,humid subtropical,air conditioned,office,0,1.86,-1,0,40,0.75,0.89,0.94,0.79,10,2021
24/6/2022 11:07,9,1,winter,15,11,female,55 - 64,0,0,1,0.8,1.1,1,0,1,1,0,0,24.15,0.14,49.55,24.16,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,24.17,24.16,0.17,0.06,24.1,TRUE,25.6,brisbane,australia,humid subtropical,air conditioned,office,0,0.06,0,0,60,0.60,1.02,1.01,0.71,11,2021
24/6/2022 11:25,9,11,winter,11,10,male,35 - 44,-1,0,1,1.1,1.1,1,0,1,1,0,0,23.37,0.16,49.61,23.91,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,24.63,23.93,0.19,0.38,24.1,TRUE,27.4,brisbane,australia,humid subtropical,air conditioned,office,0,1.38,-1,0,40,0.19,0.29,0.54,0.73,11,2021
24/6/2022 11:48,9,6,winter,141,11,female,25 - 34,0,1,1,0.6,1.1,0,0,1,1,0,0,22.69,0,50.85,24.1,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,24.1,24.1,0.03,-0.43,24.1,TRUE,23.4,brisbane,australia,humid subtropical,air conditioned,office,0,-0.43,0,0,30,0.22,0.44,0.66,0.87,11,2021
24/6/2022 12:01,9,8,winter,13,11,female,35 - 44,1,0,1,0.9,1.7,1,0,1,1,0,0,22.62,0.06,52.67,23.01,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,23.3,23,0.27,0.82,24.1,TRUE,27.4,brisbane,australia,humid subtropical,air conditioned,office,1,-0.18,1,1,40,0.75,0.89,0.94,0.79,12,2021
24/6/2022 12:58,9,1,winter,15,11,female,55 - 64,0,0,1,0.8,1.1,1,0,1,1,0,0,24.42,0.11,44.6,24.22,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,24.01,24.22,0.14,0.11,24.1,TRUE,25.5,brisbane,australia,humid subtropical,air conditioned,office,0,0.11,0,0,60,0.60,1.02,1.01,0.71,12,2021
24/6/2022 13:13,9,11,winter,11,10,male,35 - 44,0,0,1,0.5,1.4,1,0,1,1,0,0,23.57,0.13,41.44,24.1,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,24.72,24.11,0.25,0.05,24.1,TRUE,23.6,brisbane,australia,humid subtropical,air conditioned,office,0,0.05,0,0,40,0.19,0.29,0.54,0.73,13,2021
24/6/2022 13:13,9,6,winter,141,11,female,25 - 34,-1,0,0,0.9,1.1,0,0,1,1,0,0,22.92,0.01,47.52,23.77,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,23.99,23.73,0.04,0.13,24.1,TRUE,25.5,brisbane,australia,humid subtropical,air conditioned,office,0,1.13,-1,0,30,0.22,0.44,0.66,0.87,13,2021
24/6/2022 13:21,9,9,winter,142,11,female,25 - 34,-1,0,1,0.7,1.1,1,0,1,1,0,0,23.6,0.19,49.08,23.34,9.8,22.8,0,9.7,91,18.97,60.5,20.2,10.7,10.5,22.95,23.33,0.22,-0.48,24.1,TRUE,23.7,brisbane,australia,humid subtropical,air conditioned,office,0,0.52,-1,0,30,0.83,1.25,1.12,0.68,13,2021
27/6/2022 11:32,10,11,winter,16,6,male,25 - 34,-1,0,1,1,1.1,1,1,1,1,0,0,21.51,0.1,57.51,22.44,9.2,22.3,0,8.9,68,19.77,52,19.4,13.7,11.4,23.39,22.45,0.13,0.04,23.8,TRUE,25.5,brisbane,australia,humid subtropical,air conditioned,office,0,1.04,-1,0,30,-0.05,0.81,0.90,0.73,11,2021
27/6/2022 12:12,10,12,winter,21,4,male,25 - 34,0,0,1,0.8,1.1,1,1,1,1,0,0,20.18,0,54.09,20.98,9.2,22.3,0,8.9,68,19.77,52,19.4,13.7,11.4,20.98,20.98,0.03,-0.79,23.8,TRUE,22.1,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.79,0,-1,30,-0.06,0.65,0.81,0.61,12,2021
27/6/2022 12:54,10,12,winter,21,4,male,25 - 34,-1,0,1,0.8,1.1,1,1,1,1,0,0,21.3,0,51.89,22.38,9.2,22.3,0,8.9,68,19.77,52,19.4,13.7,11.4,22.38,22.38,0.03,-0.46,23.8,TRUE,23.3,brisbane,australia,humid subtropical,air conditioned,office,0,0.54,-1,0,30,-0.06,0.65,0.81,0.61,12,2021
27/6/2022 14:20,10,11,winter,16,6,male,25 - 34,0,0,1,1,1.1,1,0,1,1,0,0,22.53,0,50.75,23.08,9.2,22.3,0,8.9,68,19.77,52,19.4,13.7,11.4,23.08,23.08,0.03,0.13,23.8,TRUE,25.7,brisbane,australia,humid subtropical,air conditioned,office,0,0.13,0,0,30,-0.05,0.81,0.90,0.73,14,2021
27/6/2022 16:19,10,11,winter,16,6,male,25 - 34,1,-1,1,1,1.1,1,0,1,1,0,0,23.09,0.06,48.9,23.27,9.2,22.3,0,8.9,68,19.77,52,19.4,13.7,11.4,23.4,23.26,0.09,0.23,23.8,TRUE,26,brisbane,australia,humid subtropical,air conditioned,office,0,-0.77,1,0,30,-0.05,0.81,0.90,0.73,16,2021
28/6/2022 9:18,10,7,winter,21,2,male,25 - 34,1,0,1,0.8,1.1,0,1,0,1,0,0,23.53,0.02,45.34,24.86,10.5,20.1,0,9.1,55,17.97,52,19.5,3.6,7.2,25.36,24.79,0.05,0.22,23.8,TRUE,25.7,brisbane,australia,humid subtropical,air conditioned,office,0,-0.78,1,0,30,-0.06,0.65,0.81,0.61,9,2021
28/6/2022 9:54,10,11,winter,16,6,male,25 - 34,2,0,1,0.7,1.7,1,1,1,1,0,0,21.21,0.16,49.89,21.68,10.5,20.1,0,9.1,55,17.97,52,19.5,3.6,7.2,22.32,21.7,0.37,0.25,23.8,TRUE,24.3,brisbane,australia,humid subtropical,air conditioned,office,0,-1.75,1,0,30,-0.05,0.81,0.90,0.73,9,2021
28/6/2022 11:29,10,11,winter,16,6,male,25 - 34,-1,1,1,0.6,1.1,1,1,1,1,0,0,22.22,0.15,49.44,22.5,10.5,20.1,0,9.1,55,17.97,52,19.5,3.6,7.2,22.86,22.51,0.18,-0.88,23.8,TRUE,22.5,brisbane,australia,humid subtropical,air conditioned,office,-1,0.12,-1,-1,30,-0.05,0.81,0.90,0.73,11,2021
28/6/2022 11:35,10,7,winter,21,2,male,25 - 34,0,0,1,0.7,1.4,0,1,0,1,0,0,26.2,0.04,42.57,26.58,10.5,20.1,0,9.1,55,17.97,52,19.5,3.6,7.2,26.79,26.56,0.16,1,23.8,TRUE,27.4,brisbane,australia,humid subtropical,air conditioned,office,1,1.00,0,1,30,-0.06,0.65,0.81,0.61,11,2021
28/6/2022 13:22,10,8,winter,18,4,female,25 - 34,-1,1,1,0.8,1.7,1,0,1,1,0,0,19.72,0.24,56.43,19.77,10.5,20.1,0,9.1,55,17.97,52,19.5,3.6,7.2,19.86,19.77,0.45,-0.05,23.8,FALSE,23.8,brisbane,australia,humid subtropical,air conditioned,office,0,0.95,-1,0,30,0.55,0.54,0.74,0.84,13,2021
28/6/2022 14:36,10,7,winter,21,2,male,25 - 34,1,0,1,0.8,1.1,0,1,1,1,0,0,24.65,0.02,46.44,25.05,10.5,20.1,0,9.1,55,17.97,52,19.5,3.6,7.2,25.2,25.03,0.05,0.38,23.8,TRUE,26.2,brisbane,australia,humid subtropical,air conditioned,office,0,-0.62,1,0,30,-0.06,0.65,0.81,0.61,14,2021
28/6/2022 15:00,10,11,winter,16,6,male,25 - 34,1,-1,1,1.1,1.1,1,0,1,1,0,0,22.99,0.08,48.71,23.08,10.5,20.1,0,9.1,55,17.97,52,19.5,3.6,7.2,23.16,23.08,0.11,0.32,23.8,TRUE,26.5,brisbane,australia,humid subtropical,air conditioned,office,0,-0.68,1,0,30,-0.05,0.81,0.90,0.73,15,2021
28/6/2022 15:27,10,7,winter,21,2,male,25 - 34,1,0,1,0.7,1.1,0,1,1,1,0,0,24.52,0.03,46.86,24.54,10.5,20.1,0,9.1,55,17.97,52,19.5,3.6,7.2,24.55,24.54,0.06,0.12,23.8,TRUE,25.1,brisbane,australia,humid subtropical,air conditioned,office,0,-0.88,1,0,30,-0.06,0.65,0.81,0.61,15,2021
